Date,Comment,tokens_stopword,clean_text
2026-03-21T04:01:06Z,"['ngapain', 'perang', 'mulu', 'dibahas', 'indonesia', 'nyaa', 'kapan']","['ngapain', 'perang', 'mulu', 'dibahas', 'indonesia', 'nyaa', 'kapan']",ngapain perang mulu dibahas indonesia nyaa kapan
2026-03-21T03:59:43Z,"['sudah', 'tau', 'tidak', 'efisien', 'masih', 'saja', 'bengkak', 'kementerian', 'sampai', 'lebih']","['tau', 'tidak', 'efisien', 'bengkak', 'kementerian', 'lebih']",tau tidak efisien bengkak kementerian lebih
2026-03-21T03:59:27Z,"['bak', 'nana', 'yang', 'memperjuangkan', 'rakyat', 'kecil', 'yang', 'tertindas', 'oleh', 'rezim', 'sekarang', 'ini', 'yang', 'sok', 'paling', 'suci', 'dan', 'paling', 'sok', 'tau', 'yang', 'ternyata', 'fakta', 'lapangan']","['bak', 'nana', 'memperjuangkan', 'rakyat', 'kecil', 'tertindas', 'rezim', 'sekarang', 'sok', 'paling', 'suci', 'paling', 'sok', 'tau', 'ternyata', 'fakta', 'lapangan']",bak nana memperjuangkan rakyat kecil tertindas rezim sekarang sok paling suci paling sok tau ternyata fakta lapangan
2026-03-21T03:57:23Z,"['kok', 'ada', 'mardigu']","['kok', 'mardigu']",kok mardigu
2026-03-21T03:56:59Z,"['mba', 'nana', 'tanpa', 'rem', 'keren', 'sehat', 'trus', 'mba', 'nana', 'dan', 'berjuang', 'untuk', 'rakyat']","['mba', 'nana', 'rem', 'keren', 'sehat', 'trus', 'mba', 'nana', 'berjuang', 'rakyat']",mba nana rem keren sehat trus mba nana berjuang rakyat
2026-03-21T03:56:24Z,"['parah', 'jawaban', 'dari', 'presiden', 'kayak', 'yang', 'bingung', 'wkwk', 'padahal', 'dia', 'tau', 'siapa', 'dalang', 'dari', 'kerusuhan', 'agustus', 'serta', 'melangkah', 'dalam', 'menindaklanjuti', 'penyiraman', 'pun', 'bingung']","['parah', 'jawaban', 'presiden', 'kayak', 'bingung', 'wkwk', 'padahal', 'tau', 'siapa', 'dalang', 'kerusuhan', 'agustus', 'melangkah', 'menindaklanjuti', 'penyiraman', 'bingung']",parah jawaban presiden kayak bingung wkwk padahal tau siapa dalang kerusuhan agustus melangkah menindaklanjuti penyiraman bingung
2026-03-21T03:56:23Z,"['kalau', 'sudah', 'undang', 'hadapan', 'presiden', 'pasti', 'tidak', 'segarang', 'kalau', 'luar', 'cara', 'prabowo', 'membungkam', 'para', 'kritikus']","['kalau', 'undang', 'hadapan', 'presiden', 'tidak', 'segarang', 'kalau', 'luar', 'cara', 'prabowo', 'membungkam', 'kritikus']",kalau undang hadapan presiden tidak segarang kalau luar cara prabowo membungkam kritikus
2026-03-21T03:51:43Z,"['kami', 'siap', 'mendukung', 'produk', 'indonesia', 'apalagi', 'kalau', 'dipermudah', 'rakyat', 'mendapatkan', 'kendaraan', 'produk', 'indonesia', 'kami', 'lebih', 'sangat', 'mendukung']","['siap', 'mendukung', 'produk', 'indonesia', 'kalau', 'dipermudah', 'rakyat', 'mendapatkan', 'kendaraan', 'produk', 'indonesia', 'lebih', 'sangat', 'mendukung']",siap mendukung produk indonesia kalau dipermudah rakyat mendapatkan kendaraan produk indonesia lebih sangat mendukung
2026-03-21T03:51:12Z,"['percuma', 'kalian', 'pilih', 'karena', 'pintar', 'kalian', 'tidak', 'kritis', 'terkesan', 'banyak', 'cari', 'muka', 'berharap', 'bakal', 'kasih', 'jabatan', 'terus', 'terang', 'anda', 'anda', 'itu', 'tidak', 'mewakili', 'penderitaan', 'masyarakat', 'indonesia']","['percuma', 'kalian', 'pilih', 'pintar', 'kalian', 'tidak', 'kritis', 'terkesan', 'banyak', 'cari', 'muka', 'berharap', 'bakal', 'kasih', 'jabatan', 'terus', 'terang', 'tidak', 'mewakili', 'penderitaan', 'masyarakat', 'indonesia']",percuma kalian pilih pintar kalian tidak kritis terkesan banyak cari muka berharap bakal kasih jabatan terus terang tidak mewakili penderitaan masyarakat indonesia
2026-03-21T03:49:17Z,"['koruptor', 'kelas', 'teri', 'yang', 'banyak', 'tangkap', 'ayo', 'yang', 'kelas', 'kakap', 'kapan', 'mulyono', 'luhut', 'and', 'genknya', 'kapan']","['koruptor', 'kelas', 'teri', 'banyak', 'tangkap', 'ayo', 'kelas', 'kakap', 'kapan', 'mulyono', 'luhut', 'and', 'genknya', 'kapan']",koruptor kelas teri banyak tangkap ayo kelas kakap kapan mulyono luhut and genknya kapan
2026-03-21T03:47:45Z,"['mungkin', 'kedepannya', 'moderator', 'jangan', 'dari', 'istana']","['mungkin', 'kedepannya', 'moderator', 'jangan', 'istana']",mungkin kedepannya moderator jangan istana
2026-03-21T03:45:31Z,"['turunkan', 'part', 'nyaa']","['turunkan', 'part', 'nyaa']",turunkan part nyaa
2026-03-21T03:45:20Z,"['bro', 'speaks', 'whole', 'lot', 'nothing', 'again', 'thank', 'you', 'mba', 'nana', 'for', 'wasting', 'your', 'precious', 'time', 'get', 'the', 'absolute', 'shit', 'out', 'his', 'mouth', 'sorry', 'you', 'had', 'through', 'all', 'that']","['bro', 'speaks', 'whole', 'lot', 'nothing', 'again', 'thank', 'you', 'mba', 'nana', 'for', 'wasting', 'your', 'precious', 'time', 'get', 'the', 'absolute', 'shit', 'out', 'his', 'mouth', 'sorry', 'you', 'had', 'through', 'all', 'that']",bro speaks whole lot nothing again thank you mba nana for wasting your precious time get the absolute shit out his mouth sorry you had through all that
2026-03-21T03:45:00Z,"['mnt', 'jawabannya', 'karena', 'sejarah', 'gambaran', 'payung', 'buat', 'bukan', 'sebagai', 'sebab', 'turunnya', 'hujan', 'begitu', 'juga', 'tentara', 'buat', 'bukan', 'untuk', 'perang', 'tapi', 'menjaga', 'bukan', 'begitu', 'jendral']","['mnt', 'jawabannya', 'sejarah', 'gambaran', 'payung', 'buat', 'bukan', 'turunnya', 'hujan', 'tentara', 'buat', 'bukan', 'perang', 'menjaga', 'bukan', 'jendral']",mnt jawabannya sejarah gambaran payung buat bukan turunnya hujan tentara buat bukan perang menjaga bukan jendral
2026-03-21T03:43:02Z,"['kalau', 'melihat', 'penguasa', 'negeri', 'ini', 'ngobrol', 'sepertinya', 'negeri', 'ini', 'baik', 'baik', 'saja', 'haahhaahh', 'tapi', 'ketika', 'menjalani', 'hidup', 'negeri', 'ini', 'kok', 'rasanya', 'sulit']","['kalau', 'melihat', 'penguasa', 'negeri', 'ngobrol', 'sepertinya', 'negeri', 'baik', 'baik', 'haahhaahh', 'menjalani', 'hidup', 'negeri', 'kok', 'rasanya', 'sulit']",kalau melihat penguasa negeri ngobrol sepertinya negeri baik baik haahhaahh menjalani hidup negeri kok rasanya sulit
2026-03-21T03:42:47Z,"['presiden', 'selalu', 'menepis', 'fakta', 'dan', 'menutup', 'telinga']","['presiden', 'selalu', 'menepis', 'fakta', 'menutup', 'telinga']",presiden selalu menepis fakta menutup telinga
2026-03-21T03:42:38Z,"['ngomong', 'apa', 'hahaa']","['ngomong', 'apa', 'hahaa']",ngomong apa hahaa
2026-03-21T03:43:04Z,"['pura', 'bingung', 'wwkwk']","['pura', 'bingung', 'wwkwk']",pura bingung wwkwk
2026-03-21T03:41:28Z,"['pak', 'prabowo', 'harus', 'lebih', 'banyak', 'mendengar', 'suara', 'pengritik', 'yang', 'obyektif', 'dan', 'cinta', 'tanah', 'air', 'tanpa', 'pamrih', 'kalau', 'suara', 'dari', 'para', 'pejabat', 'dan', 'relawan', 'influencer', 'buzzer', 'sering', 'kali', 'jadi', 'kutu', 'loncat', 'dulu', 'benci', 'bapak', 'sekarang', 'memuji', 'muji', 'setinggi', 'gunung', 'abs', 'menjilat', 'demi', 'jabatan', 'mengamankan', 'bisnis', 'dan', 'uang', 'bahkan', 'untuk', 'menutupi', 'korupsinya']","['prabowo', 'lebih', 'banyak', 'mendengar', 'suara', 'pengritik', 'obyektif', 'cinta', 'tanah', 'air', 'pamrih', 'kalau', 'suara', 'pejabat', 'relawan', 'influencer', 'buzzer', 'sering', 'kali', 'kutu', 'loncat', 'dulu', 'benci', 'sekarang', 'memuji', 'muji', 'setinggi', 'gunung', 'abs', 'menjilat', 'jabatan', 'mengamankan', 'bisnis', 'uang', 'bahkan', 'menutupi', 'korupsinya']",prabowo lebih banyak mendengar suara pengritik obyektif cinta tanah air pamrih kalau suara pejabat relawan influencer buzzer sering kali kutu loncat dulu benci sekarang memuji muji setinggi gunung abs menjilat jabatan mengamankan bisnis uang bahkan menutupi korupsinya
2026-03-21T03:39:01Z,"['mba', 'nana', 'thank', 'you', 'much', 'you', 'the', 'best', 'representative', 'all']","['mba', 'nana', 'thank', 'you', 'much', 'you', 'the', 'best', 'representative', 'all']",mba nana thank you much you the best representative all
2026-03-21T03:38:56Z,"['yang', 'lain', 'smua', 'omon', 'setelah', 'bak', 'nana', 'langs', 'tegang', 'keren', 'baru', 'ini', 'debat', 'terbuka', 'smoga', 'bak', 'nana', 'bisa', 'debat', 'berdua', 'sama', 'pak', 'prabowo']","['smua', 'omon', 'bak', 'nana', 'langs', 'tegang', 'keren', 'baru', 'debat', 'terbuka', 'smoga', 'bak', 'nana', 'debat', 'berdua', 'sama', 'prabowo']",smua omon bak nana langs tegang keren baru debat terbuka smoga bak nana debat berdua sama prabowo
2026-03-21T03:38:09Z,"['wowo', 'aura', 'emosinya', 'masih', 'nampak', 'kali', 'dan', 'egonya', 'paling', 'keras', 'kalaw', 'masih', 'plihara', 'mending', 'jangan', 'maju', 'lagi', 'lah', 'rakyat', 'tidak', 'butuh', 'pemimpin', 'emosi', 'sadar', 'diri', 'asal', 'usul', 'rakyat', 'demo', 'kenapa', 'terus', 'glperkaranya', 'pun', 'tidak', 'usut', 'sampek', 'tuntas']","['wowo', 'aura', 'emosinya', 'nampak', 'kali', 'egonya', 'paling', 'keras', 'kalaw', 'plihara', 'mending', 'jangan', 'maju', 'rakyat', 'tidak', 'butuh', 'pemimpin', 'emosi', 'sadar', 'diri', 'asal', 'usul', 'rakyat', 'demo', 'terus', 'glperkaranya', 'tidak', 'usut', 'sampek', 'tuntas']",wowo aura emosinya nampak kali egonya paling keras kalaw plihara mending jangan maju rakyat tidak butuh pemimpin emosi sadar diri asal usul rakyat demo terus glperkaranya tidak usut sampek tuntas
2026-03-21T03:32:24Z,"['sendiri', 'yang', 'orang', 'jawa', 'tidak', 'ajak', 'hhe']","['sendiri', 'orang', 'jawa', 'tidak', 'ajak', 'hhe']",sendiri orang jawa tidak ajak hhe
2026-03-21T03:31:05Z,"['terimakasih', 'telah', 'mewakili', 'sebagian', 'besar', 'rakyat', 'negri', 'ini', 'mba', 'nana', 'dan', 'bang', 'mardigu']","['terimakasih', 'mewakili', 'sebagian', 'besar', 'rakyat', 'negri', 'mba', 'nana', 'bang', 'mardigu']",terimakasih mewakili sebagian besar rakyat negri mba nana bang mardigu
2026-03-21T03:31:00Z,"['emang', 'bapak', 'ada', 'berapa', 'nyawa', 'sampe', 'berkali', 'kali']","['emang', 'berapa', 'nyawa', 'sampe', 'berkali', 'kali']",emang berapa nyawa sampe berkali kali
2026-03-21T03:30:10Z,"['nana', 'keren']","['nana', 'keren']",nana keren
2026-03-21T03:29:08Z,"['kalo', 'ada', 'tempo', 'lebih', 'seru', 'sih']","['kalo', 'tempo', 'lebih', 'seru']",kalo tempo lebih seru
2026-03-21T03:28:03Z,"['seperti', 'sebelum', 'sebelumnya', 'yang', 'pernah', 'dilakukan', 'cuma', 'mendongeng', 'hoam']","['sebelumnya', 'pernah', 'dilakukan', 'cuma', 'mendongeng', 'hoam']",sebelumnya pernah dilakukan cuma mendongeng hoam
2026-03-21T03:25:17Z,"['mbak', 'nana', 'sabar', 'banget', 'dah', 'semangat', 'mbak', 'nana']","['nana', 'sabar', 'banget', 'dah', 'semangat', 'nana']",nana sabar banget dah semangat nana
2026-03-21T03:24:16Z,"['dengar', 'ini', 'kok', 'suaranya', 'seprti', 'kentutt', 'sana', 'sini', 'kentutt']","['dengar', 'kok', 'suaranya', 'seprti', 'kentutt', 'sana', 'sini', 'kentutt']",dengar kok suaranya seprti kentutt sana sini kentutt
2026-03-21T03:23:05Z,"['dalam', 'diskusi', 'ini', 'hanya', 'bak', 'nana', 'yang', 'berani', 'dan', 'netral', 'bertanya', 'apa', 'adanyadan', 'ini', 'sangat', 'bagus', 'biar', 'presiden', 'menjawabnya', 'lalu', 'dengar', 'oleh', 'seluruh', 'rakyat', 'indonesia', 'trimakasih', 'mbak', 'anda', 'telah', 'mewakili', 'suara', 'rakyat']","['diskusi', 'bak', 'nana', 'berani', 'netral', 'bertanya', 'apa', 'adanyadan', 'sangat', 'bagus', 'biar', 'presiden', 'menjawabnya', 'lalu', 'dengar', 'seluruh', 'rakyat', 'indonesia', 'trimakasih', 'mewakili', 'suara', 'rakyat']",diskusi bak nana berani netral bertanya apa adanyadan sangat bagus biar presiden menjawabnya lalu dengar seluruh rakyat indonesia trimakasih mewakili suara rakyat
2026-03-21T03:21:06Z,"['lain', 'kali', 'ngundang', 'itu', 'tempo', 'najwa', 'kalo', 'brni', 'juga', 'drpd', 'yang', 'diundang', 'pnjilat', 'abs', 'asal', 'bapak', 'snang']","['kali', 'ngundang', 'tempo', 'najwa', 'kalo', 'brni', 'drpd', 'diundang', 'pnjilat', 'abs', 'asal', 'snang']",kali ngundang tempo najwa kalo brni drpd diundang pnjilat abs asal snang
2026-03-21T03:21:03Z,"['pendapat', 'saya', 'banyak', 'komentar', 'quot', 'orang', 'quot', 'yang', 'masih', 'sakit', 'hati', 'yang', 'bisa', 'berfikir', 'rasional']","['pendapat', 'banyak', 'komentar', 'quot', 'orang', 'quot', 'sakit', 'hati', 'berfikir', 'rasional']",pendapat banyak komentar quot orang quot sakit hati berfikir rasional
2026-03-21T03:20:28Z,"['yang', 'demo', 'juga', 'tidak', 'tau', 'apa', 'yang', 'demo', 'mbak', 'nana']","['demo', 'tidak', 'tau', 'apa', 'demo', 'nana']",demo tidak tau apa demo nana
2026-03-21T03:20:13Z,"['kita', 'ini', 'bukan', 'anak', 'kecil', 'itu', 'itu', 'aja', 'omon', 'omon']","['bukan', 'anak', 'kecil', 'aja', 'omon', 'omon']",bukan anak kecil aja omon omon
2026-03-21T03:18:36Z,"['masa', 'sih', 'susah', 'ngungkap', 'siapa', 'yang', 'suruh', 'pelakunya', 'harusnya', 'gampang']","['masa', 'susah', 'ngungkap', 'siapa', 'suruh', 'pelakunya', 'harusnya', 'gampang']",masa susah ngungkap siapa suruh pelakunya harusnya gampang
2026-03-21T03:18:01Z,"['president', 'dengerin', 'dulu', 'nana', 'sampe', 'selesai', 'jangan', 'poting', 'terus']","['president', 'dengerin', 'dulu', 'nana', 'sampe', 'selesai', 'jangan', 'poting', 'terus']",president dengerin dulu nana sampe selesai jangan poting terus
2026-03-21T03:17:58Z,"['info', 'nyawit', 'bapak', 'tercinta']","['info', 'nyawit', 'tercinta']",info nyawit tercinta
2026-03-21T03:15:55Z,"['hasan', 'nasbi', 'receh', 'kamu', 'menurut', 'saya', 'cuman', 'mba', 'nana', 'mewakili', 'segenap', 'hati', 'kami', 'rakyat', 'indonesia', 'yang', 'lain', 'pertanyaan', 'nya', 'cari', 'aman']","['hasan', 'nasbi', 'receh', 'kamu', 'cuman', 'mba', 'nana', 'mewakili', 'segenap', 'hati', 'rakyat', 'indonesia', 'pertanyaan', 'cari', 'aman']",hasan nasbi receh kamu cuman mba nana mewakili segenap hati rakyat indonesia pertanyaan cari aman
2026-03-21T03:13:54Z,"['sekalian', 'diajak', 'juga', 'gibran', 'diajak', 'juga', 'untuk', 'diskusi', 'seperti', 'lawan', 'bicara', 'nya', 'orang', 'jago', 'dan', 'berani', 'seperti', 'yang', 'tampil', 'sekarang', 'ini']","['sekalian', 'diajak', 'gibran', 'diajak', 'diskusi', 'lawan', 'bicara', 'orang', 'jago', 'berani', 'tampil', 'sekarang']",sekalian diajak gibran diajak diskusi lawan bicara orang jago berani tampil sekarang
2026-03-21T03:13:06Z,"['wow', 'habibah', 'nadwa', 'anda', 'menutup', 'pin']","['wow', 'habibah', 'nadwa', 'menutup', 'pin']",wow habibah nadwa menutup pin
2026-03-21T03:10:16Z,"['bleh', 'roky', 'gerung', 'undang']","['bleh', 'roky', 'gerung', 'undang']",bleh roky gerung undang
2026-03-21T03:09:27Z,"['panglima', 'anda', 'sudah', 'jatuh', 'terlalu', 'banyak', 'penjilat', 'sekitar', 'panglima']","['panglima', 'jatuh', 'terlalu', 'banyak', 'penjilat', 'panglima']",panglima jatuh terlalu banyak penjilat panglima
2026-03-21T03:06:55Z,"['pak', 'prabowo', 'luar', 'biasa', 'pak', 'sehat', 'selalu', 'pak']","['prabowo', 'luar', 'biasa', 'sehat', 'selalu']",prabowo luar biasa sehat selalu
2026-03-21T03:06:28Z,"['presiden', 'andalkan', 'youtobe', 'untuk', 'update', 'info', 'tidak', 'ada', 'intelejen', 'pak']","['presiden', 'andalkan', 'youtobe', 'update', 'info', 'tidak', 'intelejen']",presiden andalkan youtobe update info tidak intelejen
